DB00001	Lepirudin
DB01116	Trimethaphan
DB01117	Atovaquone
DB01118	Amiodarone
DB01119	Diazoxide
DB01120	Gliclazide
DB01121	Phenacemide
DB01122	Ambenonium
DB01123	Proflavine
DB01124	Tolbutamide
DB01125	Anisindione
DB01126	Dutasteride
DB01127	Econazole
DB01128	Bicalutamide
DB01129	Rabeprazole
DB01130	Prednicarbate
DB01131	Proguanil
DB01132	Pioglitazone
DB01133	Tiludronic_acid
DB01134	Desoxycorticosterone_pivalate
DB01135	Doxacurium
DB01136	Carvedilol
DB01137	Levofloxacin
DB01138	Sulfinpyrazone
DB01139	Cefapirin
DB01140	Cefadroxil
DB01141	Micafungin
DB01142	Doxepin
DB01143	Amifostine
DB01144	Diclofenamide
DB01145	Sulfoxone
DB01146	Diphenylpyraline
DB01147	Cloxacillin
DB01148	Flavoxate
DB01149	Nefazodone
DB01150	Cefprozil
DB01151	Desipramine
DB01152	Candicidin
DB01153	Sertaconazole
DB01154	Thiamylal
DB01155	Gemifloxacin
DB01156	Bupropion
DB01157	Trimetrexate
DB01158	Bretylium
DB01159	Halothane
DB01160	Dinoprost_tromethamine
DB01161	Chloroprocaine
DB01162	Terazosin
DB01163	Amdinocillin
DB01164	Calcium_chloride
DB01165	Ofloxacin
DB01166	Cilostazol
DB01167	Itraconazole
DB01168	Procarbazine
DB01169	Arsenic_trioxide
DB01170	Guanethidine
DB01171	Moclobemide
DB01172	Kanamycin
DB01173	Orphenadrine
DB01174	Phenobarbital
DB01175	Escitalopram
DB01176	Cyclizine
DB01177	Idarubicin
DB01178	Chlormezanone
DB01179	Podofilox
DB01180	Rescinnamine
DB01181	Ifosfamide
DB01182	Propafenone
DB01183	Naloxone
DB01184	Domperidone
DB01185	Fluoxymesterone
DB01186	Pergolide
DB01187	Iophendylate
DB01188	Ciclopirox
DB01189	Desflurane
DB01190	Clindamycin
DB01191	Dexfenfluramine
DB01192	Oxymorphone
DB01193	Acebutolol
DB01194	Brinzolamide
DB01195	Flecainide
DB01196	Estramustine
DB01197	Captopril
DB01198	Zopiclone
DB01199	Tubocurarine
DB01200	Bromocriptine
DB01201	Rifapentine
DB01202	Levetiracetam
DB01203	Nadolol
DB01204	Mitoxantrone
DB01205	Flumazenil
DB01206	Lomustine
DB01207	Ridogrel
DB01208	Sparfloxacin
DB01209	Dezocine
DB01210	Levobunolol
DB01211	Clarithromycin
DB01212	Ceftriaxone
DB01213	Fomepizole
DB01214	Metipranolol
DB01215	Estazolam
DB01216	Finasteride
DB01217	Anastrozole
DB01218	Halofantrine
DB01219	Dantrolene
DB01220	Rifaximin
DB01221	Ketamine
DB01222	Budesonide
DB01223	Aminophylline
DB01224	Quetiapine
DB01225	Enoxaparin
DB01226	Mivacurium
DB01227	Levacetylmethadol
DB01228	Encainide
DB01229	Paclitaxel
DB01230	Pemoline
DB01231	Diphenidol
DB01232	Saquinavir
DB01233	Metoclopramide
DB01234	Dexamethasone
DB01235	Levodopa
DB01236	Sevoflurane
DB01237	Bromodiphenhydramine
DB01238	Aripiprazole
DB01239	Chlorprothixene
DB01240	Epoprostenol
DB01241	Gemfibrozil
DB01242	Clomipramine
DB01243	Chloroxine
DB01244	Bepridil
DB01245	Decamethonium
DB01246	Alimemazine
DB01247	Isocarboxazid
DB01248	Docetaxel
DB01249	Iodixanol
DB01250	Olsalazine
DB01251	Gliquidone
DB01252	Mitiglinide
DB01253	Ergometrine
DB01254	Dasatinib
DB01255	Lisdexamfetamine
DB01256	Retapamulin
DB01257	Eculizumab
DB01259	Lapatinib
DB01260	Desonide
DB01261	Sitagliptin
DB01262	Decitabine
DB01263	Posaconazole
DB01264	Darunavir
DB01265	Telbivudine
DB01266	Sinecatechins
DB01267	Paliperidone
DB01268	Sunitinib
DB01269	Panitumumab
DB01270	Ranibizumab
DB01271	Idursulfase
DB01272	Alglucosidase_alfa
DB01273	Varenicline
DB01274	Arformoterol
DB01275	Hydralazine
DB01276	Exenatide
DB01277	Mecasermin
DB01278	Pramlintide
DB01279	Galsulfase
DB01280	Nelarabine
DB01281	Abatacept
DB01282	Carbetocin
DB01283	Lumiracoxib
DB01284	Tetracosactide
DB01285	Corticotropin
DB01288	Fenoterol
DB01289	Glisoxepide
DB01291	Pirbuterol
DB01294	Bismuth_subsalicylate
DB01295	Bevantolol
DB01296	Glucosamine
DB01297	Practolol
DB01298	Sulfacytine
DB01299	Sulfadoxine
DB01301	Rolitetracycline
DB01303	Oxtriphylline
DB01306	Insulin_aspart
DB01307	Insulin_detemir
DB01309	Insulin_glulisine
DB01319	Fosamprenavir
DB01320	Fosphenytoin
DB01321	Josamycin
DB01322	Kava
DB01323	St__John_s_Wort
DB01324	Polythiazide
DB01325	Quinethazone
DB01326	Cefamandole
DB01327	Cefazolin
DB01328	Cefonicid
DB01329	Cefoperazone
DB01330	Cefotetan
DB01331	Cefoxitin
DB01332	Ceftizoxime
DB01333	Cefradine
DB01336	Metocurine
DB01337	Pancuronium
DB01338	Pipecuronium
DB01339	Vecuronium
DB01340	Cilazapril
DB01341	Dihydroquinidine_barbiturate
DB01342	Forasartan
DB01344	Tolevamer
DB01345	Potassium_cation
DB01346	Quinidine_barbiturate
DB01347	Saprisartan
DB01348	Spirapril
DB01349	Tasosartan
DB01351	Amobarbital
DB01352	Aprobarbital
DB01353	Butobarbital
DB01354	Heptabarbital
DB01355	Hexobarbital
DB01356	Lithium_cation
DB01357	Mestranol
DB01359	Penbutolol
DB01362	Iohexol
DB01363	Ephedra_sinica_root
DB01364	Ephedrine
DB01365	Mephentermine
DB01366	Procaterol
DB01367	Rasagiline
DB01369	Quinupristin
DB01370	Aluminium
DB01373	Calcium
DB01375	Aluminium_monostearate
DB01377	Magnesium_oxide
DB01378	Magnesium_cation
DB01380	Cortisone_acetate
DB01381	Ginkgo_biloba
DB01382	Glymidine
DB01384	Paramethasone
DB01388	Mibefradil
DB01390	Sodium_bicarbonate
DB01392	Yohimbine
DB01393	Bezafibrate
DB01394	Colchicine
DB01395	Drospirenone
DB01396	Digitoxin
DB01397	Magnesium_salicylate
DB01399	Salsalate
DB01400	Neostigmine
DB01401	Choline_magnesium_trisalicylate
DB01403	Methotrimeprazine
DB01404	Ginseng
DB01405	Temafloxacin
DB01406	Danazol
DB01407	Clenbuterol
DB01408	Bambuterol
DB01409	Tiotropium
DB01410	Ciclesonide
DB01411	Pranlukast
DB01412	Theobromine
DB01413	Cefepime
DB01414	Cefacetrile
DB01415	Ceftibuten
DB01416	Cefpodoxime
DB01418	Acenocoumarol
DB01419	Antrafenine
DB01420	Testosterone_propionate
DB01421	Paromomycin
DB01422	Nitroxoline
DB01423	Stepronin
DB01424	Aminophenazone
DB01425	Alizapride
DB01426	Ajmaline
DB01427	Amrinone
DB01428	Oxybenzone
DB01429	Aprindine
DB01430	Almitrine
DB01431	Allylestrenol
DB01432	Cholestyramine
DB01433	Methadyl_acetate
DB01434	19_norandrostenedione
DB01435	Antipyrine
DB01436	Alfacalcidol
DB01437	Glutethimide
DB01438	Phenazopyridine
DB01439	3_Methylthiofentanyl
DB01440	gamma_Hydroxybutyric_acid
DB01441	5_Methoxy_N_N_diisopropyltryptamine
DB01442	MMDA
DB01443	19_Nor_5_androstenedione
DB01444	Dimethylthiambutene
DB01445	Bufotenine
DB01446	Indopan
DB01447	4_Methylaminorex
DB01448	19_Nor_4_androstenedione
DB01450	Dihydroetorphine
DB01451	1_Androstenedione
DB01452	Diamorphine
DB01453	Beta_hydroxyfentanyl
DB01454	Midomafetamine
DB01455	19_Nor_5_androstenediol
DB01456	5_androstenedione
DB01458	2_5_Dimethoxy_4__n__propylthiophenethylamine
DB01459	Bezitramide
DB01460	Diethyltryptamine
DB01461	Dimenoxadol
DB01462	Etonitazene
DB01463	Fencamfamin
DB01464	Furethidine
DB01465	2_5_Dimethoxyamphetamine
DB01466	Ethylmorphine
DB01467	2_5_Dimethoxy_4_ethylamphetamine
DB01468	Ethylmethylthiambutene
DB01469	Acetorphine
DB01470	__methylthiofentanyl
DB01471	Bolasterone
DB01472	4_Methoxyamphetamine
DB01473	Betaprodine
DB01474	17alpha_methyl_3beta_17beta_dihydroxyandrost_4_ene
DB01475	Dioxaphetyl_butyrate
DB01476	Haloxazolam
DB01477	Codeine_methylbromide
DB01478	Desmethylprodine
DB01479	BA_2664
DB01480	Cyprenorphine
DB01481	1_Testosterone
DB01482	Fenethylline
DB01483	Barbital
DB01484	4_Bromo_2_5_dimethoxyamphetamine
DB01485	4_Hydroxytestosterone
DB01486	Cathine
DB01487	Embutramide
DB01488	Dimethyltryptamine
DB01489	Camazepam
DB01490	Aminorex
DB01491	Dipipanone
DB01493	Ethylestrenol
DB01494	Chloral_betaine
DB01495	Dichloralphenazone
DB01496	Barbituric_acid_derivative
DB01497	Etorphine
DB01498	Alphamethadol
DB01499	Alphameprodine
DB01500	Oxabolone
DB01501	Difenoxin
DB01502	Diampromide
DB01503	1_Androstenediol
DB01505	Etoxeridine
DB01506	1_Phenylcyclohexylamine
DB01509	Tenamfetamine
DB01510	Dehydrochloromethyltestosterone
DB01511	Delorazepam
DB01512	Hydromorphinol
DB01513	17Alpha_methyl_3beta_17beta_dihydroxy_5alpha_androstane
DB01514	Furazabol
DB01515	Benzoylecgonine
DB01516	3_4_5_Trimethoxyamphetamine
DB01518	Benzethidine
DB01520	Tenocyclidine
DB01521	Clostebol
DB01522	Betacetylmethadol
DB01523	Clonitazene
DB01524	Androstenediol
DB01525	Ecgonine
DB01526	4_Androstenediol
DB01527	Clortermine
DB01528	4_Methyl_2_5_dimethoxyamphetamine
DB01529	Dextromoramide
DB01530	5alpha_androstane_3alpha_17beta_diol
DB01531	Desomorphine
DB01532	__Methylacetylfentanyl
DB01533	Diethylthiambutene
DB01534	Chlorhexadol
DB01535	Carfentanil
DB01536	Androstenedione
DB01537	4_Bromo_2_5_dimethoxyphenethylamine
DB01538	Acetyldihydrocodeine
DB01539	1_Piperidinocyclohexanecarbonitrile
DB01540	17alpha_methyl_4_hydroxynandrolone
DB01541	Boldenone
DB01542	Allylprodine
DB01543	18_methyl_19_nortestosterone
DB01544	Flunitrazepam
DB01545	Ethyl_loflazepate
DB01546	Etryptamine
DB01547	Drotebanol
DB01548	Diprenorphine
DB01549	Rolicyclidine
DB01550	Fenproporex
DB01551	Dihydrocodeine
DB01552	Betameprodine
DB01553	Cloxazolam
DB01554	Bolandiol
DB01555	Alphacetylmethadol
DB01556	Chlorphentermine
DB01557	__Methylfentanyl
DB01558	Bromazepam
DB01559	Clotiazepam
DB01560	Cathinone
DB01561	Androstanedione
DB01562	1__2_Phenylethyl__4_phenyl_4_acetoxypiperidine
DB01563	Chloral_hydrate
DB01564	Calusterone
DB01565	Dihydromorphine
DB01566	Methylenedioxyethamphetamine
DB01567	Fludiazepam
DB01568	Codeine_N_oxide
DB01569	Formebolone
DB01570	Ohmefentanyl
DB01571	3_Methylfentanyl
DB01572	Methyl_1_testosterone
DB01573	Benzylmorphine
DB01574	Attapulgite
DB01575	Kaolin
DB01576	Dextroamphetamine
DB01577	Metamfetamine
DB01578	Metrizamide
DB01579	Phendimetrazine
DB01580	Oxprenolol
DB01581	Sulfamerazine
DB01582	Sulfamethazine
DB01583	Liotrix
DB01584	Thyroglobulin
DB01586	Ursodeoxycholic_acid
DB01587	Ketazolam
DB01588	Prazepam
DB01589	Quazepam
DB01590	Everolimus
DB01591	Solifenacin
DB01592	Iron
DB01593	Zinc
DB01594	Cinolazepam
DB01595	Nitrazepam
DB01597	Cilastatin
DB01598	Imipenem
DB01599	Probucol
DB01600	Tiaprofenic_acid
DB01601	Lopinavir
DB01602	Bacampicillin
DB01603	Meticillin
DB01604	Pivampicillin
DB01605	Pivmecillinam
DB01606	Tazobactam
DB01607	Ticarcillin
DB01608	Periciazine
DB01609	Deferasirox
DB01610	Valganciclovir
DB01611	Hydroxychloroquine
DB01612	Amyl_Nitrite
DB01613	Erythrityl_tetranitrate
DB01614	Acepromazine
DB01615	Aceprometazine
DB01616	Alverine
DB01618	Molindone
DB01619	Phenindamine
DB01620	Pheniramine
DB01621	Pipotiazine
DB01622	Thioproperazine
DB01623	Thiothixene
DB01624	Zuclopenthixol
DB01625	Isopropamide
DB01626	Pargyline
DB01627	Lincomycin
DB01628	Etoricoxib
DB01629	5_fluorouridine
DB01630	SC_74020
DB01631	Methyl_Nonanoate__Ester_
DB01632	5_O_phosphono_alpha_D_ribofuranosyl_diphosphate
DB01633	Deoxy_2_fluoro_beta_D_cellotrioside
DB01634	2_Oxy_4_Hydroxy_5__2_Hydrazinopyridine_Phenylalanine
DB01635	2_2_Dimethylthiazolidine_4_Carboxylic_Acid__Dmt_Thiazolidine
DB01637	3_7_11_15_tetramethyl_hexadecan_1_ol
DB01638	Sorbitol
DB01639	N_Methyl_Pyridoxal_5__Phosphate
DB01640	6__4___2__3_iodobenzyl__3_oxocyclohex_1_en_1_yl_amino_phenyl__5_methyl_4_5_dihydropyridazin_3_2H__one
DB01641	__4Z__2___1R_2R__1_Amino_2_hydroxypropyl__4___4_amino_1H_indol_3_yl_methylene__5_oxo_4_5_dihydro_1H_imidazol_1_yl_acetic_acid
DB01642	methyl_beta_D_glucopyranoside
DB01643	Thymidine_monophosphate
DB01644	3_6_dihydroxy_xanthene_9_propionic_acid
DB01645	Genistein
DB01646	N_Acetylmethionine
DB01647	Daxalipram
DB01648	Methyl_4_thio_beta_D_glucopyranoside
DB01649	7_methyl_GpppA
DB01650	trans_2_hydroxycinnamic_acid
DB01651	Methyl_4_6_O___1R__1_carboxyethylidene__beta_D_galactopyranoside
DB01652	4_hydroxybenzoyl_CoA
DB01655	L_gulonic_acid_6_phosphate
DB01656	Roflumilast
DB01657	2_Amino_3__4_Hydroxy_6_Oxo_3__2_Phenyl_Cyclopropylimino__Cyclohexa_1_4_Dienyl__Propionic_Acid
DB01658	1__Deazo_Thiamin_Diphosphate
DB01659	3__1_10_Phenanthrol_2_Yl__L_Alanine
DB01661	1__5_phospho_D_ribosyl__ATP
DB01662	Trans_O_Hydroxy_Alpha_Methyl_Cinnamate
DB01663	lambda_bis_2_2__bipyridine___5_methyl_2_2__bipyridine__C9_adamantane_ruthenium__II_
DB01664	_S__DES_ME_AMPA
DB01665	2H_Benzimidazol_2_amine
DB01666	D_Myo_Inositol_Hexasulphate
DB01667	8_azaguanine
DB01668	Nanaomycin_D
DB01669	Virginiamycin_M1
DB01670	Propyl_acetate
DB01671	p_Hydroxymercuribenzoic_acid
DB01672	2_3_Dihydroxy_Benzoic_Acid
DB01673	Uridine_5__Diphosphate_N_Acetylmuramoyl_L_Alanine
DB01674	_2__1_Amino_2_Hydroxy_Propyl__4__4_Fluoro_1h_Indol_3_Ylmethyl__5_Hydroxy_Imidazol_1_Yl__Acetic_Acid
DB01675	Methacrylyl_Coenzyme_A
DB01676	Trinitrotoluene
DB01677	Fumaric_Acid
DB01678	RU84687
DB01679	Propyl_Trihydrogen_Diphosphate
DB01681	Benzene_Hexacarboxylic_Acid
DB01682	6__Methyl_Thiamin_Diphosphate
DB01683	Chymostatin
DB01684	1_Hydroxy_1_Thio_Glycerol
DB01685	Topiroxostat
DB01686	N_N_dimethylarginine
DB01687	beta_Mannobiose
DB01688	P_Cresol
DB01689	Inhibitor_Idd_384
DB01690	Bis_Adenosine__5__Triphosphate
DB01691	Indole_Naphthyridinone
DB01692	Dithioerythritol
DB01694	D_tartaric_acid
DB01695	N_Hydroxy_4_Phosphono_Butanamide
DB01697	beta_cellotriose
DB01698	Rutin
DB01699	_4e__4_Aminohex_4_Enoic_Acid
DB01700	AICA_ribonucleotide
DB01701	1_2_Dichloro_Propane
DB01702	2__3_4_Dihydroxyphenyl_Acetic_Acid
DB01703	N__2_ferrocenylethyl_maleimide
DB01704	2_4_Dihydroxy_Trans_Cinnamic_Acid
DB01705	Bis_5_Amidino_Benzimidazolyl_Methane
DB01706	2_Bromo_6_chloro_purine
DB01707	L_Alfa_Lysophosphatidylcholine__Lauroyl
DB01708	Prasterone
DB01709	2_phospho_D_glyceric_acid
DB01710	Porphyrin_Fe_III_
DB01711	2_3_4_5_6_Pentafluorobenzyl_Alcohol
DB01712	_3r__4__P_Toluenesulfonyl__1_4_Thiazane_3_Carboxylicacid_L_Phenylalanine_Ethyl_Ester
DB01713	UDP_alpha_D_xylose
DB01714	N_Methyl_Lysine
DB01715	7_8_Diamino_Nonanoic_Acid
DB01716	2_propenyl_N_acetyl_neuramic_acid
DB01717	Bis_Adenosine__5__Pentaphosphate
DB01718	Cetrimonium
DB01719	Thio_Maltopentaose
DB01720	_2z__2__Benzoylamino__3__4__2_Bromophenoxy_Phenyl__2_Propenoic_Acid
DB01721	N__2_hydroxy_1_indanyl__5___2_tertiarybutylaminocarbonyl__4_benzo_1_3_dioxol_5_ylmethyl__piperazino__4_hydroxy_2__1_phenylethyl__pentanamide
DB01723	_3__3__3_4_Dimethoxy_Phenyl__1__1__1__2__3_4_5_Trimethoxy_Phenyl__Butyryl__Piperidin_2yl__Vinyloxy__Propyl__Phenoxy__Acetic_Acid
DB01724	Reduced_Threonine
DB01725	2__2_hydroxy__1_1__biphenyl__3_yl__1H_1_3_benzodiazole_5_carboximidamide
DB01726	2_Aminophenol
DB01727	Isocitric_Acid
DB01728	3__Aminoethylphosphoryl___1_2_Di_Palmitoyl__Sn_Glycerol
DB01729	_1s_3s_4s__1_3_4_Triphospho_Myo_Inositol
DB01731	_S__wiskostatin
DB01732	_4r_5s_6s_7r__1_3_Dibenzyl_4_7_Bis_Phenoxymethyl__5_6_Dihydroxy_1_3_Diazepan_2_One
DB01733	L_Phospholactate
DB01734	3__Oxalyl_Amino__Naphthalene_2_Carboxylic_Acid
DB01735	3_Chloroalaninate
DB01736	_3__Dodecanoylamino_Propyl__Hydroxy_Dimethylammonium
DB01737	Nalpha__2_Naphthylsulfonylglycyl__3_Amidino_D_L_Phenylalanine_Isopropylester
DB01738	Phosphorylcolamine
DB01739	Allo_Isoleucine
DB01740	4_butyl_5_propyl_1_3_selenazol_2_amine
DB01741	CRA_17693
DB01742	_3r__1_Acetyl_3_Methylpiperidine
DB01744	Camphor
DB01745	N_Alpha__2_Naphthylsulfonyl__N_3_Amidino_L_Phenylalaninyl_Isopipecolinic_Acid_Methyl_Ester
DB01746	D_Leucine
DB01747	Coprogen
DB01748	N_Benzyl_4_Sulfamoyl_Benzamide
DB01749	1_2_Dimethoxyethane
DB01750	1_naphthaleneacetic_acid
DB01751	3_3__5_5__Tetraiodothyroacetic_Acid
DB01752	S_adenosyl_L_homocysteine
DB01753	4_Oxo_nicotinamide_adenine_dinucleotide_phosphate
DB01754	3_4_Dihydroxy_1_Methylquinolin_2_1h__One
DB01755	N__Isoleucinyl__N___adenosyl__diaminosufone
DB01756	4_phospho_L_threonic_acid
DB01758	3_Iodo_Tyrosine
DB01759	Kojic_acid
DB01760	2_Methoxy_3_Isopropylpyrazine
DB01761	4__5__2__1_Phenyl_Ethylamino__Pyrimidin_4_Yl__1_Methyl_4__3_Trifluoromethylphenyl__1h_Imidazol_2_Yl__Piperidine
DB01762	Acetoacetic_Acid
DB01763	7_thionicotinamide_adenine_dinucleotide_phosphate
DB01764	Dalfopristin
DB01765	_5_Oxo_5_6_Dihydro_Indolo_1_2_a_Quinazolin_7_Yl__Acetic_Acid
DB01766	Beta__2_Naphthyl__Alanine
DB01767	Hemi_Babim
DB01768	Methylumbelliferyl_sialic_acid
DB01771	CRA_10991
DB01772	3__3__2_3_Dihydroxy_Propylamino__Phenyl__4__5_Fluoro_1_Methyl_1h_Indol_3_Yl__Pyrrole_2_5_Dione
DB01773	4__3_carboxymethyl_3__4_phosphonooxy_benzyl__ureido__4___3_cyclohexyl_propyl__methyl_carbamoyl_butyric_acid
DB01774	Adenosine_5__Monophosphate_Glucopyranosyl_Monophosphate_Ester
DB01775	Dihydroxyacetone
DB01776	M_Cresol
DB01777	CoA_S_trimethylene_acetyl_tryptamine
DB01778	8_Aminotheophylline
DB01779	Glycerol_2_Phosphate
DB01780	Fusicoccin
DB01782	2_6_Dihydroanthra_1_9_Cd_Pyrazol_6_One
DB01783	Pantothenic_acid
DB01784	4_Flourobenzenesulfonamide
DB01785	Dimethylallyl_Diphosphate
DB01786	D_Alanine
DB01788	4_Imino_5_Methidyl_2_Methylpyrimidine
DB01789	1_Amino_2_3_Dihydroxy_5_Hydroxymethyl_Cyclohex_5_Ene
DB01790	Sp_Adenosine_3__5__Cyclic_Monophosphorothioate
DB01791	Piclamilast
DB01792	Adenylyl__3__5___uridine_3__monophosphate
DB01793	SB_409513
DB01794	bis_molybdopterin_tungsten_cofactor
DB01795	Phenyl_Boronic_Acid
DB01796	Quinolinic_Acid
DB01797	_2R__2__aminomethyl__2_4_dihydroxy_5_oxo_3__2_oxoethyl__2_5_dihydro_1h_imidazol_3_ium
DB01798	Ethyl_Dihydrogen_Diphosphate
DB01799	4_Hydroxy_3_Methyl_Butyl_Diphosphate
DB01800	N_4_Dihydroxy_N_Oxo_3__Sulfooxy_Benzenaminium
DB01802	_4r__7aza_7_8_Dihydrolimonene
DB01803	2__Trimethylammonium_Ethyl_Thiol
DB01804	2_Ammoniobut_3_Enoate__2_Amino_3_Butenoate
DB01805	Monoisopropylphosphorylserine
DB01806	10__4_Dimethylamino_5__4_Hydroxy_6_Methyl_5__6_Methyl_5_Oxo_Tetrahydro_Pyran_2_Yloxy__Tetrahydro_Pyrane_2_Yloxy__6_Methyl_Tetrahydro_Pyran_2_Yloxy__8_Ethyl_1_8_11_Trihydroxy_7_8_9_10_Tetrahydro_Naphthacene_5_12_Dione
DB01807	N___3Z__5_Tert_butyl_2_phenyl_1_2_dihydro_3H_pyrazol_3_ylidene__N___4_chlorophenyl_urea
DB01808	Thiarsahydroxy_Cysteine
DB01809	1_Ter_Butyl_3_P_Tolyl_1h_Pyrazolo_3_4_D_Pyrimidin_4_Ylamine
DB01810	_1__1_Methyl_4_5_Dioxo_Pent_2_Enylcarbamoyl__2_Phenyl_Ethyl__Carbamic_Acid_Benzyl_Ester
DB01811	3h_Indole_5_6_Diol
DB01812	Adenosine_3__5__Diphosphate
DB01813	Pyridoxyl_Glutamic_Acid_5__Monophosphate
DB01814	2_Tridecanoyloxy_Pentadecanoic_Acid
DB01815	Nz__Dicarboxymethyl_Lysine
DB01816	Castanospermine
DB01817	Threonine_Aspartic_Ester
DB01818	O3_Sulfonylgalactose
DB01819	Phosphoenolpyruvate
DB01820	2___4__2_Acetylamino_2_pentylcarbamoyl_ethyl__naphthalen_1_YL__oxalyl_amino__benzoic_acid
DB01821	L_N_omega__Nitroarginine_2_4_L_diaminobutyric_amide
DB01822	_4R_5R__1_2_dithiane_4_5_diol
DB01823	Beta_D_Glucopyranose_Spirohydantoin
DB01824	_3S__Tetrahydro_3_furanyl___2S_3S__4___2S_4R__4___1S_2R__2___S__amino_hydroxy_methoxy__2_3_dihydro_1H_inden_1_yl__2_benzyl_3_oxo_2_pyrrolidinyl__3_hydroxy_1_phenyl_2_butanyl_carbamate
DB01825	2_Amino_8_Methylquinazolin_4_3h__One
DB01826	N_Butyl_Isocyanide
DB01827	2_3_5_6_Tetrafluoro_4_Methoxy_Benzamide
DB01828	Methylamine
DB01829	Desulfo_coenzyme_A
DB01830	AP_22408
DB01831	Tryptophanyl_5_amp
DB01832	4__Hydroxy__Methyl_Phosphinoyl___3_Oxo_Butanoic_Acid
DB01833	Canavanine
DB01834	_9R_10R__9__S_glutathionyl__10_hydroxy_9_10_dihydrophenanthrene
DB01835	4R_Fluoro_N6_ethanimidoyl_L_lysine
DB01836	_4__6_Chloro_Naphthalene_2_Sulfonyl__Piperazin_1_Yl___3_4_5_6_Tetrahydro_2h__1_4__Bipyridinyl_4_Yl__Methanone
DB01837	O_acetyl_L_serine
DB01838	6_4__Dihydroxy_3_Methyl_3__5__Dibromoflavone
DB01839	Propylene_glycol
DB01840	2_Deoxy_D_Glucitol_6__E__Vinylhomophosphonate
DB01841	4_6_Dideoxyglucose
DB01842	3__Phosphate_Adenosine_5__Diphosphate
DB01843	_5S_7R_8S_9S_10R__3_Amino_8_9_10_trihydroxy_7__hydroxymethyl__6_oxa_1_3_diazaspiro_4_5_decane_2_4_dione
DB01844	N_N_dimethylformamide
DB01846	Oxidized_coenzyme_A
DB01847	N_Carbamyl_D_Valine
DB01849	3_4_Dihydrouracil
DB01850	_2s_3s_8s_9s__3_Amino_9_Methoxy_2_6_8_Trimethyl_10_Phenyldeca_4_6_Dienoic_Acid
DB01851	Tetrabutylammonium_Ion
DB01852	Kaempherol
DB01853	Bacteriochlorophyll_A
DB01854	5_Bromonicotinamide
DB01855	5__Hydroxy_Methyl_Amino__3_Methyl_Pyrrolidine_2_Carboxylic_Acid
DB01856	Pimelic_Acid
DB01857	Phosphoaspartate
DB01858	_1__4_Fluorobenzyl_Cyclobutyl_Methyl__1s__1__Oxo_1h_Pyrazol_5_Ylamino_Acetyl_Pentylcarbamate
DB01859	4_CDP_2_C_methyl_D_erythritol_2_phosphate
DB01860	Cordycepin_Triphosphate
DB01861	Uridine_diphosphate_glucose
DB01862	Isopropyl_beta_D_thiogalactopyranoside
DB01863	Inositol_1_3_4_5_Tetrakisphosphate
DB01864	5__Guanosine_Diphosphate_Monothiophosphate
DB01865	3__6_Aminopyridin_3_Yl__N_Methyl_N___1_Methyl_1h_Indol_2_Yl_Methyl_Acrylamide
DB01866	RU79256
DB01868	Glycyl_L_a_Aminopimelyl_E__D_2_Aminoethyl_Phosphonate
DB01870	1_4_dithio_alpha_D_glucopyranose
DB01871	_1__1_Benzyl_3_Hydroxy_2_Oxo_Propylcarbamoyl__2_Phenyl_Ethyl__Carbamic_Acid_Benzyl_Ester
DB01872	2_deoxy_2_acetamido_beta_D_galactose_4_sulfate
DB01873	Epothilone_D
DB01874	Tropinone
DB01875	8_azaxanthine
DB01876	Bis_5_Amidino_2_Benzimidazolyl_Methanone
DB01877	N_Hydroxy_1n_4_Methoxyphenyl_Sulfonyl_4__Z_E_N_Methoxyimino_Pyrrolidine_2r_Carboxamide
DB01878	Benzophenone
DB01879	_S__2__Methyl__2__Naphthalene_2_Sulfonylamino__5__Naphthalene_2_Sulfonyloxy__Benzoyl__Amino__Succinicacid
DB01880	3_4_Dihydroxycinnamic_Acid
DB01881	2_Methylpentane_1_2_4_Triol
DB01882	_2s__2_Amino_4__Methylsulfanyl__1_Pyridin_2_Ylbutane_1_1_Diol
DB01883	N__Sulfanylacetyl_Tyrosylprolylmethioninamide
DB01884	2_Amino_3_Methyl_1_Pyrrolidin_1_Yl_Butan_1_One
DB01885	D_Galctopyranosyl_1_On
DB01887	N_N__2_5_O_Dibenzyl_glucaryl__DI__1_amino_indan_2_OL_
DB01888	4__5__Trans_4_Aminocyclohexylamino__3_Isopropylpyrazolo_1_5_a_Pyrimidin_7_Ylamino__N_N_Dimethylbenzenesulfonamide
DB01889	16_17_Androstene_3_Ol
DB01890	N_N_Bis_3__D_gluconamido_propyl_deoxycholamide
DB01891	Tl_3_093
DB01892	Hyperforin
DB01893	N6_Benzyl_Adenosine_5__Diphosphate
DB01895	Aspartyl_Adenosine_5__Monophosphate
DB01896	M_Aminophenylboronic_Acid
DB01897	2__2f_Benzothiazolyl__5_Styryl_3__4f_Phthalhydrazidyl_Tetrazolium_Chloride
DB01898	_2S_3S__2_azanyl_3_methyl_pentanedioic_acid
DB01899	Nd1_Phosphonohistidine
DB01901	Sucrosofate
DB01902	1_Ethyl_Pyrrolidine_2_5_Dione
DB01903	5_Bromo_2__deoxyuridine_5___dihydrogen_phosphate_
DB01905	2__2_Hydroxy_5_Methoxy_Phenyl__1h_Benzoimidazole_5_Carboxamidine
