DB00001	Lepirudin
DB01130	Prednicarbate
DB01131	Proguanil
DB01132	Pioglitazone
DB01133	Tiludronate
DB01134	Desoxycorticosterone_pivalate
DB01135	Doxacurium_chloride
DB01136	Carvedilol
DB01137	Levofloxacin
DB01138	Sulfinpyrazone
DB01139	Cefapirin
DB01140	Cefadroxil
DB01141	Micafungin
DB01142	Doxepin
DB01143	Amifostine
DB01144	Dichlorphenamide
DB01145	Sulfoxone
DB01146	Diphenylpyraline
DB01147	Cloxacillin
DB01148	Flavoxate
DB01149	Nefazodone
DB01150	Cefprozil
DB01151	Desipramine
DB01152	Candicidin
DB01153	Sertaconazole
DB01154	Thiamylal
DB01155	Gemifloxacin
DB01156	Bupropion
DB01157	Trimetrexate
DB01158	Bretylium
DB01159	Halothane
DB01160	Prostaglandin_F2alpha
DB01161	Chloroprocaine
DB01162	Terazosin
DB01163	Amdinocillin
DB01164	Calcium_chloride
DB01165	Ofloxacin
DB01166	Cilostazol
DB01167	Itraconazole
DB01168	Procarbazine
DB01169	Arsenic_trioxide
DB01170	Guanethidine
DB01171	Moclobemide
DB01172	Kanamycin
DB01173	Orphenadrine
DB01174	Phenobarbital
DB01175	Escitalopram
DB01176	Cyclizine
DB01177	Idarubicin
DB01178	Chlormezanone
DB01179	Podofilox
DB01180	Rescinnamine
DB01181	Ifosfamide
DB01182	Propafenone
DB01183	Naloxone
DB01184	Domperidone
DB01185	Fluoxymesterone
DB01186	Pergolide
DB01187	Iophendylate
DB01188	Ciclopirox
DB01189	Desflurane
DB01190	Clindamycin
DB01191	Dexfenfluramine
DB01192	Oxymorphone
DB01193	Acebutolol
DB01194	Brinzolamide
DB01195	Flecainide
DB01196	Estramustine
DB01197	Captopril
DB01198	Zopiclone
DB01199	Tubocurarine
DB01200	Bromocriptine
DB01201	Rifapentine
DB01202	Levetiracetam
DB01203	Nadolol
DB01204	Mitoxantrone
DB01205	Flumazenil
DB01206	Lomustine
DB01207	-
DB01208	Sparfloxacin
DB01209	Dezocine
DB01210	Levobunolol
DB01211	Clarithromycin
DB01212	Ceftriaxone
DB01213	Fomepizole
DB01214	Metipranolol
DB01215	Estazolam
DB01216	Finasteride
DB01217	Anastrozole
DB01218	Halofantrine
DB01219	Dantrolene
DB01220	Rifaximin
DB01221	Ketamine
DB01222	Budesonide
DB01223	Aminophylline
DB01224	Quetiapine
DB01225	Enoxaparin_sodium
DB01226	Mivacurium
DB01227	Levomethadyl_Acetate
DB01228	Encainide
DB01229	Paclitaxel
DB01230	Pemoline
DB01231	Diphenidol
DB01232	Saquinavir
DB01233	Metoclopramide
DB01234	Dexamethasone
DB01235	Levodopa
DB01236	Sevoflurane
DB01237	Bromodiphenhydramine
DB01238	Aripiprazole
DB01239	Chlorprothixene
DB01240	Epoprostenol
DB01241	Gemfibrozil
DB01242	Clomipramine
DB01243	Chloroxine
DB01244	Bepridil
DB01245	Decamethonium
DB01246	Alimemazine
DB01247	Isocarboxazid
DB01248	Docetaxel
DB01249	Iodixanol
DB01250	Olsalazine
DB01251	Gliquidone
DB01252	Mitiglinide
DB01253	Ergonovine
DB01254	Dasatinib
DB01255	Lisdexamfetamine
DB01256	Retapamulin
DB01257	Eculizumab
DB01259	Lapatinib
DB01260	Desonide
DB01261	Sitagliptin
DB01262	Decitabine
DB01263	Posaconazole
DB01264	Darunavir
DB01265	Telbivudine
DB01266	Sinecatechins
DB01267	Paliperidone
DB01268	Sunitinib
DB01269	Panitumumab
DB01270	Ranibizumab
DB01271	Idursulfase
DB01272	Alglucosidase_alfa
DB01273	Varenicline
DB01274	Arformoterol
DB01275	Hydralazine
DB01276	Exenatide
DB01277	Mecasermin
DB01278	Pramlintide
DB01279	Galsulfase
DB01280	Nelarabine
DB01281	Abatacept
DB01282	Carbetocin
DB01283	Lumiracoxib
DB01284	Tetracosactide
DB01285	Adrenocorticotropic_hormone
DB01288	Fenoterol
DB01289	Glisoxepide
DB01291	Pirbuterol
DB01294	Bismuth_subsalicylate
DB01295	Bevantolol
DB01296	Glucosamine
DB01297	Practolol
DB01298	Sulfacytine
DB01299	Sulfadoxine
DB01301	Rolitetracycline
DB01303	Oxtriphylline
DB01306	Insulin_aspart
DB01307	Insulin_detemir
DB01309	Insulin_glulisine
DB01319	Fosamprenavir
DB01320	Fosphenytoin
DB01321	Josamycin
DB01322	Kava-kava
DB01323	St_John%27s_wort
DB01324	Polythiazide
DB01325	Quinethazone
DB01326	Cefamandole
DB01327	Cefazolin
DB01328	Cefonicid
DB01329	Cefoperazone
DB01330	Cefotetan
DB01331	Cefoxitin
DB01332	Ceftizoxime
DB01333	Cefradine
DB01336	Dimethyltubocurarinium
DB01337	Pancuronium
DB01338	Pipecuronium
DB01339	Vecuronium
DB01340	Cilazapril
DB01341	-
DB01342	Forasartan
DB01344	Polystyrene_sulfonate
DB01345	Potassium
DB01346	-
DB01347	-
DB01348	Spirapril
DB01349	Tasosartan
DB01351	Amobarbital
DB01352	Aprobarbital
DB01353	Butobarbital
DB01354	Heptabarbital
DB01355	Hexobarbital
DB01356	Lithium
DB01357	Mestranol
DB01359	Penbutolol
DB01362	Iohexol
DB01363	Ephedra
DB01364	Ephedrine
DB01365	Mephentermine
DB01366	Procaterol
DB01367	Rasagiline
DB01369	Quinupristin
DB01370	Aluminium
DB01373	Calcium
DB01375	Aluminium_monostearate
DB01377	Magnesia
DB01378	Magnesium
DB01380	Cortisone_acetate
DB01381	Ginkgo_biloba
DB01382	Glycodiazine
DB01384	Paramethasone
DB01388	Mibefradil
DB01390	Sodium_bicarbonate
DB01392	Yohimbine
DB01393	Bezafibrate
DB01394	Colchicine
DB01395	Drospirenone
DB01396	Digitoxin
DB01397	Magnesium_salicylate
DB01399	Salsalate
DB01400	Neostigmine
DB01401	-
DB01403	Levomepromazine
DB01404	Ginseng
DB01405	Temafloxacin
DB01406	Danazol
DB01407	Clenbuterol
DB01408	Bambuterol
DB01409	Tiotropium
DB01410	Ciclesonide
DB01411	Pranlukast
DB01412	Theobromine
DB01413	Cefepime
DB01414	Cefacetrile
DB01415	Ceftibuten
DB01416	Cefpodoxime
DB01418	Acenocoumarol
DB01419	Antrafenine
DB01420	Testosterone_propionate
DB01421	Paromomycin_sulfate
DB01422	Nitroxoline
DB01423	Stepronin
DB01424	Aminophenazone
DB01425	Alizapride
DB01426	Ajmaline
DB01427	Amrinone
DB01428	Oxybenzone
DB01429	Aprindine
DB01430	Almitrine
DB01431	Allylestrenol
DB01432	Cholestyramine
DB01433	Acetylmethadol
DB01434	19-Norandrostenedione
DB01435	Phenazone
DB01436	Alfacalcidol
DB01437	Glutethimide
DB01438	Phenazopyridine
DB01439	3-Methylthiofentanyl
DB01440	Gamma-Hydroxybutyric_acid
DB01441	5-Methoxy-diisopropyltryptamine
DB01442	MMDA_%28psychedelic%29
DB01443	19-Nor-5-androstenedione
DB01444	Dimethylthiambutene
DB01445	Bufotenine
DB01446	Alpha-Methyltryptamine
DB01447	4-Methylaminorex
DB01448	-
DB01450	Dihydroetorphine
DB01451	1-Androstenedione
DB01452	Heroin
DB01453	Beta-hydroxyfentanyl
DB01454	3,4-Methylenedioxymethamphetamine
DB01455	19-Nor-5-androstenediol
DB01456	5-Androstenedione
DB01458	-
DB01459	Bezitramide
DB01460	Diethyltryptamine
DB01461	Dimenoxadol
DB01462	Etonitazene
DB01463	Fencamfamine
DB01464	Furethidine
DB01465	2,5-Dimethoxyamphetamine
DB01466	Ethylmorphine
DB01467	2,5-Dimethoxy-4-ethylamphetamine
DB01468	Ethylmethylthiambutene
DB01469	Acetorphine
DB01470	-
DB01471	Bolasterone
DB01472	4-Methoxyamphetamine
DB01473	Betaprodine
DB01474	-
DB01475	Dioxaphetyl_butyrate
DB01476	Haloxazolam
DB01477	Codeine_methylbromide
DB01478	Desmethylprodine
DB01479	-
DB01480	Cyprenorphine
DB01481	1-Testosterone
DB01482	Fenethylline
DB01483	Barbital
DB01484	-
DB01485	4-Hydroxytestosterone
DB01486	Cathine
DB01487	Embutramide
DB01488	Dimethyltryptamine
DB01489	Camazepam
DB01490	Aminorex
DB01491	Dipipanone
DB01493	Ethylestrenol
DB01494	Chloral_betaine
DB01495	Dichloralphenazone
DB01496	-
DB01497	Etorphine
DB01498	Alphamethadol
DB01499	Meprodine
DB01500	Oxabolone
DB01501	Difenoxin
DB01502	Diampromide
DB01503	1-Androstenediol
DB01505	Etoxeridine
DB01506	-
DB01509	3,4-Methylenedioxyamphetamine
DB01510	Dehydrochloromethyltestosterone
DB01511	Delorazepam
DB01512	Hydromorphinol
DB01513	-
DB01514	Furazabol
DB01515	Benzoylecgonine
DB01516	3,4,5-Trimethoxyamphetamine
DB01518	Benzethidine
DB01520	Tenocyclidine
DB01521	Clostebol
DB01522	Betacetylmethadol
DB01523	Clonitazene
DB01524	5-Androstenediol
DB01525	Ecgonine
DB01526	4-Androstenediol
DB01527	Clortermine
DB01528	-
DB01529	Dextromoramide
DB01530	-
DB01531	Desomorphine
DB01532	%CE%91-Methylacetylfentanyl
DB01533	Diethylthiambutene
DB01534	Chloralodol
DB01535	Carfentanil
DB01536	Androstenedione
DB01537	4-Bromo-2,5-dimethoxyphenethylamine
DB01538	Acetyldihydrocodeine
DB01539	-
DB01540	-
DB01541	Boldenone
DB01542	Allylprodine
DB01543	-
DB01544	Flunitrazepam
DB01545	Ethyl_loflazepate
DB01546	Alpha-Ethyltryptamine
DB01547	Drotebanol
DB01548	Diprenorphine
DB01549	Rolicyclidine
DB01550	Fenproporex
DB01551	Dihydrocodeine
DB01552	Betameprodine
DB01553	Cloxazolam
DB01554	Bolandiol
DB01555	Alphacetylmethadol
DB01556	Chlorphentermine
DB01557	Alpha-methylfentanyl
DB01558	Bromazepam
DB01559	Clotiazepam
DB01560	Cathinone
DB01561	Androstanedione
DB01562	-
DB01563	Chloral_hydrate
DB01564	Calusterone
DB01565	Dihydromorphine
DB01566	Methylenedioxyethamphetamine
DB01567	Fludiazepam
DB01568	Codeine-N-oxide
DB01569	Formebolone
DB01570	Ohmefentanyl
DB01571	3-Methylfentanyl
DB01572	Methyl-1-testosterone
DB01573	Benzylmorphine
DB01574	Attapulgite
DB01575	Kaolin
DB01576	Dextroamphetamine
DB01577	Methamphetamine
DB01578	Metrizamide
DB01579	Phendimetrazine
DB01580	Oxprenolol
DB01581	Sulfamerazine
DB01582	Sulfamethazine
DB01583	Liotrix
DB01584	Thyroglobulin
DB01586	Ursodiol
DB01587	Ketazolam
DB01588	Prazepam
DB01589	Quazepam
DB01590	Everolimus
DB01591	Solifenacin
DB01592	Iron
DB01593	Zinc
DB01594	Cinolazepam
DB01595	Nitrazepam
DB01597	Cilastatin
DB01598	Imipenem
DB01599	Probucol
DB01600	Tiaprofenic_acid
DB01601	Lopinavir
DB01602	Bacampicillin
DB01603	Methicillin
DB01604	Pivampicillin
DB01605	Pivmecillinam
DB01606	Tazobactam
DB01607	Ticarcillin
DB01608	Propericiazine
DB01609	Deferasirox
DB01610	Valganciclovir
DB01611	Hydroxychloroquine
DB01612	Amyl_nitrite
DB01613	Erythrityl_Tetranitrate
DB01614	Acepromazine
DB01615	Aceprometazine
DB01616	Alverine
DB01618	Molindone
DB01619	Phenindamine
DB01620	Pheniramine
DB01621	Pipotiazine
DB01622	Thioproperazine
DB01623	Thiothixene
DB01624	Zuclopenthixol
DB01625	Isopropamide_iodide
DB01626	Pargyline
DB01627	Lincomycin
DB01628	Etoricoxib
DB01629	-
DB01630	-
DB01631	-
DB01632	-
DB01633	-
DB01634	-
DB01635	-
DB01637	-
DB01638	Sorbitol
DB01639	-
DB01640	-
DB01641	-
DB01642	-
DB01643	Thymidine_monophosphate
DB01644	-
DB01645	Genistein
DB01646	-
DB01647	-
DB01648	-
DB01649	-
DB01650	-
DB01651	-
DB01652	4-hydroxybenzoyl-CoA_reductase
DB01655	-
DB01656	Roflumilast
DB01657	-
DB01658	-
DB01659	-
DB01661	-
DB01662	-
DB01663	-
DB01664	-
DB01665	-
DB01666	-
DB01667	8-Azaguanine
DB01668	-
DB01669	Pristinamycin_IIA
DB01670	Propyl_acetate
DB01671	-
DB01672	-
DB01673	-
DB01674	-
DB01675	-
DB01676	Trinitrotoluene
DB01677	Fumaric_acid
DB01678	-
DB01679	-
DB01681	-
DB01682	-
DB01683	-
DB01684	-
DB01685	Topiroxostat
DB01686	Asymmetric_dimethylarginine
DB01687	-
DB01688	P-Cresol
DB01689	-
DB01690	-
DB01691	-
DB01692	Dithioerythritol
DB01694	Tartaric_acid
DB01695	-
DB01697	-
DB01698	Rutin
DB01699	-
DB01700	AICA_ribonucleotide
DB01701	-
DB01702	-
DB01703	-
DB01704	-
DB01705	-
DB01706	-
DB01707	-
DB01708	Dehydroepiandrosterone
DB01709	-
DB01710	-
DB01711	-
DB01712	-
DB01713	-
DB01714	-
DB01715	-
DB01716	-
DB01717	-
DB01718	Cetrimonium
DB01719	-
DB01720	-
DB01721	-
DB01723	-
DB01724	-
DB01725	-
DB01726	2-Aminophenol
DB01727	-
DB01728	-
DB01729	-
DB01731	-
DB01732	-
DB01733	-
DB01734	-
DB01735	-
DB01736	-
DB01737	-
DB01738	-
DB01739	-
DB01740	-
DB01741	-
DB01742	-
DB01744	Camphor
DB01745	-
DB01746	-
DB01747	-
DB01748	-
DB01749	1,2-Dimethoxyethane
DB01750	1-Naphthaleneacetic_acid
DB01751	-
DB01752	S-Adenosyl-L-homocysteine
DB01753	-
DB01754	-
DB01755	-
DB01756	-
DB01758	-
DB01759	Kojic_acid
DB01760	-
DB01761	-
DB01762	-
DB01763	-
DB01764	Dalfopristin
DB01765	-
DB01766	-
DB01767	-
DB01768	-
DB01771	-
DB01772	-
DB01773	-
DB01774	-
DB01775	Dihydroxyacetone
DB01776	M-Cresol
DB01777	-
DB01778	-
DB01779	-
DB01780	Fusicoccin
DB01782	-
DB01783	Pantothenic_acid
DB01784	-
DB01785	-
DB01786	-
DB01788	-
DB01789	-
DB01790	-
DB01791	Piclamilast
DB01792	-
DB01793	-
DB01794	-
DB01795	-
DB01796	-
DB01797	-
DB01798	-
DB01799	-
DB01800	-
DB01802	-
DB01803	-
DB01804	-
DB01805	-
DB01806	-
DB01807	-
DB01808	-
DB01809	-
DB01810	-
DB01811	-
DB01812	-
DB01813	-
DB01814	-
DB01815	-
DB01816	Castanospermine
DB01817	-
DB01818	-
DB01819	Phosphoenolpyruvate
DB01820	-
DB01821	-
DB01822	-
DB01823	-
DB01824	-
DB01825	-
DB01826	-
DB01827	-
DB01828	Methylamine
DB01829	-
DB01830	-
DB01831	-
DB01832	-
DB01833	Canavanine
DB01834	-
DB01835	-
DB01836	-
DB01837	O-Acetylserine
DB01838	-
DB01839	Propylene_glycol
DB01840	-
DB01841	-
DB01842	-
DB01843	-
DB01844	Dimethylformamide
DB01846	-
DB01847	-
DB01849	-
DB01850	-
DB01851	-
DB01852	Kaempferol
DB01853	-
DB01854	-
DB01855	-
DB01856	-
DB01857	-
DB01858	-
DB01859	-
DB01860	-
DB01861	Uridine_diphosphate_glucose
DB01862	-
DB01863	-
DB01864	-
DB01865	-
DB01866	-
DB01868	-
DB01870	-
DB01871	-
DB01872	-
DB01873	Epothilone
DB01874	Tropinone
DB01875	-
DB01876	-
DB01877	-
DB01878	Benzophenone
DB01879	-
DB01880	-
DB01881	-
DB01882	-
DB01883	-
DB01884	-
DB01885	-
DB01887	-
DB01888	-
DB01889	-
DB01890	-
DB01891	-
DB01892	Hyperforin
DB01893	-
DB01895	-
DB01896	-
DB01897	-
DB01898	-
DB01899	-
DB01901	-
DB01902	-
DB01903	-
DB01905	-
DB01906	-
DB01908	-
DB01909	-
DB01910	-
DB01911	-
DB01912	-
DB01914	Glucose
DB01915	-
DB01917	Putrescine
DB01918	-
DB01919	Pentanal
DB01920	-
DB01921	-
DB01922	-
DB01923	-
DB01924	-
DB01925	-
DB01926	-
DB01927	Duroquinone
DB01929	-
DB01930	-
DB01931	5,7-Dichlorokynurenic_acid
DB01932	-
DB01933	-
DB01934	Arylomycin_A2
DB01935	-
DB01936	-
DB01937	-
DB01938	-
DB01939	-
DB01940	-
DB01941	-
DB01942	Formic_acid
DB01944	-
DB01945	-
DB01946	-
DB01947	-
DB01948	-
DB01949	-
DB01950	-
DB01951	-
DB01952	-
DB01953	-
DB01954	Rolipram
DB01955	1,4-Butanediol
DB01956	Taurine
DB01957	3-Chlorophenol
DB01958	-
DB01959	-
DB01960	-
DB01961	-
DB01962	-
DB01963	-
DB01964	-
DB01965	-
DB01966	-
DB01967	-
DB01968	-
DB01969	-
DB01970	-
DB01971	Urocanic_acid
DB01972	-
DB01973	-
DB01974	-
DB01975	-
DB01976	-
DB01977	-
DB01978	-
DB01979	-
DB01980	-
DB01981	-
DB01982	-
DB01983	-
DB01984	-
DB01985	-
DB01986	-
DB01987	Thiamine_pyrophosphate
DB01988	-
DB01989	-
DB01990	Cholesterol_sulfate
DB01991	-
DB01992	Coenzyme_A
DB01993	-
DB01994	-
DB01995	-
DB01996	3-Methylpyridine
DB01997	-
DB01998	-
DB01999	-
DB02001	-
DB02002	-
DB02004	-
DB02005	-
DB02006	-
DB02007	-
DB02008	-
DB02009	-
DB02010	Staurosporine
DB02011	-
DB02013	-
DB02014	-
DB02015	-
DB02016	-
DB02017	-
DB02018	-
DB02019	-
DB02020	Alrestatin
DB02021	Fidarestat
DB02022	-
DB02023	-
DB02024	-
DB02025	-
DB02026	-
DB02027	-
DB02028	-
DB02029	-
DB02030	-
DB02031	-
DB02032	-
DB02033	-
DB02034	Swainsonine
DB02035	-
DB02036	-
DB02037	-
DB02038	-
DB02039	-
DB02041	Luminol
DB02042	-
DB02043	-
DB02044	-
DB02045	Pentylamine
DB02046	-
DB02047	-
DB02048	-
DB02049	-
DB02051	-
DB02052	-
DB02053	Ribose_5-phosphate
DB02054	Gabaculine
DB02055	-
DB02056	Prostaglandin_D2
DB02057	AMPA
DB02058	-
DB02059	-
DB02060	Cyclohexanone
DB02061	Cellobiose
DB02062	-
DB02063	-
DB02065	-
DB02066	-
DB02067	-
DB02068	-
DB02069	-
DB02070	-
DB02071	-
DB02072	-
DB02073	-
DB02074	-
DB02075	-
DB02076	6-Phosphogluconic_acid
DB02077	-
DB02078	Triglyme
DB02079	Aminooxyacetic_acid
DB02080	-
DB02081	-
DB02082	-
DB02083	Dimethylglycine
DB02084	-
DB02085	-
DB02086	-
DB02087	-
DB02088	-
DB02089	-
DB02090	-
DB02091	-
DB02092	-
DB02093	-
DB02094	-
DB02095	Isatin
DB02096	-
DB02097	Cytidine
DB02098	-
DB02099	-
DB02100	-
DB02101	-
DB02102	-
DB02103	-
DB02104	-
DB02105	-
DB02106	-
DB02107	-
DB02108	-
DB02109	Hadacidin
DB02110	-
DB02111	-
DB02112	-
DB02113	-
DB02114	-
DB02115	Daidzin
DB02116	Glial_scar
DB02118	-
DB02119	-
DB02120	-
DB02121	Butyramide
DB02122	-
DB02123	-
DB02124	-
DB02125	Adamantanone
DB02126	-
DB02127	-
DB02128	-
DB02129	-
DB02130	Vanillic_acid
DB02131	-
DB02132	Zenarestat
DB02133	Chlorophyll_a
DB02134	Xanthine
DB02135	-
DB02136	-
DB02137	Molybdenum_cofactor
DB02138	-
DB02139	-
DB02140	-
DB02141	-
DB02142	-
DB02143	-
DB02144	-
DB02145	Butanol
DB02146	-
DB02147	-
DB02148	-
DB02151	-
DB02152	-
DB02153	-
DB02154	-
DB02155	-
DB02156	-
DB02158	-
DB02159	-
DB02160	-
DB02161	-
DB02162	-
DB02163	2,5-Xylidine
DB02164	-
DB02165	-
DB02166	Propidium_iodide
DB02167	-
DB02168	-
DB02169	-
DB02170	-
DB02172	-
DB02173	-
DB02174	-
DB02175	Malonic_acid
DB02176	-
DB02177	-
DB02178	Phenylacetaldehyde
DB02179	-
DB02180	-
DB02181	-
DB02182	-
DB02183	-
DB02184	Dithiothreitol
DB02185	-
DB02186	-
DB02187	Equilin
DB02188	-
DB02189	-
DB02190	-
DB02191	-
DB02192	Phenethyl_alcohol
DB02194	-
DB02195	-
DB02196	-
DB02197	-
DB02198	-
DB02199	-
DB02200	-
DB02201	-
DB02202	-
DB02203	-
DB02205	-
DB02207	7-Nitroindazole
DB02209	-
DB02210	-
DB02211	-
DB02213	-
DB02214	-
DB02215	-
DB02216	S-Methylcysteine
DB02217	-
DB02218	-
DB02219	-
DB02220	-
DB02221	-
DB02222	-
DB02223	-
DB02224	Taxifolin
DB02225	-
DB02226	-
DB02227	-
DB02228	-
DB02229	-
DB02230	-
DB02232	-
DB02233	-
DB02234	-
DB02235	-
DB02236	-
DB02237	Maltodextrin
DB02238	-
DB02239	Laevulinic_Acid
DB02240	-
DB02241	-
DB02242	-
DB02243	-
DB02245	-
DB02247	-
DB02248	-
DB02249	2-Ethoxyethanol
DB02251	-
DB02252	-
DB02253	-
DB02254	-
DB02255	Ilomastat
DB02256	-
DB02257	-
DB02258	-
DB02259	-
DB02260	-
DB02261	-
DB02262	-
DB02263	Glyceraldehyde_3-phosphate
DB02264	-
DB02265	-
DB02266	Flufenamic_acid
DB02267	Argininosuccinate
DB02268	-
DB02269	-
DB02270	-
DB02271	-
DB02272	Porphobilinogen
DB02273	-
DB02274	-
DB02275	-
DB02276	-
DB02277	-
DB02278	-
DB02279	-
DB02280	-
DB02281	-
DB02282	-
DB02283	-
DB02285	Protoporphyrin_IX
DB02286	-
DB02287	-
DB02288	-
DB02289	-
DB02290	-
DB02292	Irosustat
DB02293	-
DB02294	-
DB02295	-
DB02296	Isoamyl_alcohol
DB02297	-
DB02298	-
DB02299	-
DB02300	Calcipotriol
DB02301	-
DB02302	-
DB02303	-
DB02304	-
DB02305	-
DB02306	-
DB02307	-
DB02308	-
DB02309	-
DB02310	-
DB02311	-
DB02312	-
DB02313	-
DB02314	-
DB02315	Cyclic_guanosine_monophosphate
DB02316	-
DB02317	-
DB02318	-
DB02319	-
DB02320	-
DB02321	-
DB02322	-
DB02323	-
DB02324	-
DB02325	Isopropyl_alcohol
DB02326	-
DB02327	Triethylene_glycol
DB02328	-
DB02329	Carbenoxolone
DB02331	-
DB02332	-
DB02333	-
DB02334	-
DB02335	-
DB02336	-
DB02337	-
DB02338	-
DB02339	-
DB02340	-
DB02341	-
DB02342	2-Methoxyestradiol
DB02343	-
DB02345	Selenocysteine
DB02346	-
DB02347	-
DB02348	-
DB02349	-
DB02350	-
DB02352	-
DB02353	-
DB02354	-
DB02355	-
DB02356	-
DB02357	-
DB02358	-
DB02359	-
DB02360	-
DB02361	-
DB02362	Aminobenzoic_acid
DB02363	-
DB02364	-
DB02365	-
DB02366	-
DB02367	-
DB02368	-
DB02369	-
DB02370	-
DB02371	-
DB02372	-
DB02373	-
DB02374	-
DB02375	Myricetin
DB02376	-
DB02377	Guanine
DB02378	-
DB02379	-
DB02380	-
DB02381	-
DB02382	Nicotinamide_mononucleotide
DB02383	Tolrestat
DB02384	-
DB02385	Neopterin
DB02386	-
DB02388	-
DB02390	-
DB02391	-
DB02393	-
DB02394	-
DB02395	-
DB02396	Ethylmethylamine
DB02397	-
DB02398	-
DB02399	-
DB02400	-
DB02401	-
DB02402	-
DB02403	-
DB02404	-
DB02405	-
DB02406	-
DB02407	-
DB02408	-
DB02409	-
DB02410	-
DB02411	-
DB02412	Tetrahydropyran
DB02413	-
DB02414	-
DB02415	-
DB02416	-
DB02417	2,4,6-Tribromophenol
DB02418	-
DB02419	-
DB02420	-
DB02421	-
DB02422	-
DB02423	-
DB02424	Geldanamycin
DB02425	-
DB02426	Carboxyatractyloside
DB02427	-
DB02428	-
DB02429	-
DB02430	-
DB02431	-
DB02432	-
DB02433	-
DB02434	-
DB02435	-
DB02436	-
DB02437	-
DB02438	-
DB02441	-
DB02442	-
DB02443	-
DB02445	-
DB02446	-
DB02447	-
DB02448	-
DB02449	-
DB02450	-
DB02451	-
DB02452	-
DB02453	-
DB02454	-
DB02455	-
DB02456	-
DB02457	-
DB02458	-
DB02459	-
DB02460	-
DB02461	-
DB02462	-
DB02463	-
DB02464	Benzylamine
DB02465	Mafp
DB02466	-
DB02467	-
DB02468	-
DB02469	-
DB02470	-
DB02471	-
DB02472	-
DB02473	-
DB02474	-
DB02475	-
DB02477	-
DB02479	-
DB02480	-
DB02481	-
DB02482	-
DB02483	-
DB02484	-
DB02485	-
DB02486	-
DB02488	-
DB02489	-
DB02490	-
DB02491	-
DB02492	-
DB02493	-
DB02494	-
DB02495	-
DB02496	1-Deoxy-D-xylulose_5-phosphate
DB02497	-
DB02498	-
DB02499	-
DB02500	-
DB02501	-
DB02502	-
DB02503	-
DB02504	-
DB02505	-
DB02506	-
DB02507	-
DB02508	-
DB02509	Farnesol
DB02510	-
DB02511	-
DB02512	-
DB02513	Thymol
DB02514	-
DB02515	-
DB02516	-
DB02517	-
DB02518	-
DB02519	-
DB02520	-
DB02521	-
DB02522	-
DB02523	-
DB02524	-
DB02525	-
DB02526	-
DB02527	Cyclic_adenosine_monophosphate
DB02528	-
DB02529	-
DB02530	Gamma-Aminobutyric_acid
DB02531	Isobutyric_acid
DB02532	-
DB02534	-
DB02535	-
DB02536	Glyceraldehyde
DB02537	-
DB02538	-
DB02540	-
DB02541	-
DB02542	-
DB02543	-
DB02544	-
DB02545	Fexaramine
DB02546	Vorinostat
DB02547	-
DB02548	-
DB02549	-
DB02550	-
DB02551	-
DB02552	-
DB02553	-
DB02554	-
DB02555	-
DB02556	Phenylalanine
DB02557	Phosphoramidon
DB02558	-
DB02559	-
DB02560	-
DB02561	-
DB02562	-
DB02563	-
DB02565	-
DB02566	-
DB02567	-
DB02568	-
DB02569	-
DB02570	-
DB02571	-
DB02572	-
DB02573	-
DB02574	-
DB02576	-
DB02577	-
DB02578	-
DB02579	Acrylic_acid
DB02580	-
DB02581	-
DB02582	-
DB02583	-
DB02585	-
DB02586	-
DB02587	Forskolin
DB02588	-
DB02589	-
DB02590	-
DB02591	-
DB02592	-
DB02593	-
DB02594	Deoxycytidine
DB02595	-
DB02596	-
DB02597	-
DB02598	-
DB02599	-
DB02600	-
DB02601	4-Hydroxyphenylglycine
DB02602	-
DB02603	-
DB02604	-
DB02606	2-Butanol
DB02607	-
DB02608	-
DB02609	-
DB02610	-
DB02611	-
DB02613	-
DB02614	-
DB02615	-
DB02616	-
DB02617	-
DB02618	-
DB02619	-
DB02620	-
DB02621	Latrunculin
DB02622	-
DB02623	-
DB02624	Homoserine_Lactone
DB02625	-
DB02626	-
DB02627	-
DB02628	-
DB02629	-
DB02630	-
DB02632	-
DB02633	-
DB02635	-
DB02636	-
DB02637	-
DB02638	Terlipressin
DB02639	-
DB02640	Fumagillin
DB02641	-
DB02642	-
DB02643	-
DB02644	-
DB02645	-
DB02646	-
DB02647	-
DB02648	-
DB02649	-
DB02650	Chloral
DB02651	-
DB02652	-
DB02654	-
DB02655	-
DB02656	-
DB02657	-
DB02658	-
DB02659	-
DB02660	Filaminast
DB02661	-
DB02662	-
DB02663	-
DB02664	-
DB02665	-
DB02666	-
DB02667	-
DB02668	-
DB02669	-
DB02670	-
DB02671	1-Methylimidazole
DB02673	-
DB02674	-
DB02675	-
DB02676	-
DB02677	-
DB02678	-
DB02679	Cyanamide
DB02680	-
DB02681	-
DB02683	-
DB02684	-
DB02685	-
DB02686	-
DB02688	-
DB02689	-
DB02690	-
DB02691	Glycocholic_acid
DB02693	-
DB02694	-
DB02695	-
DB02696	-
DB02697	-
DB02698	-
DB02699	-
DB02700	-
DB02701	Nicotinamide
DB02702	-
DB02703	Fusidic_acid
DB02704	-
DB02705	-
DB02706	-
DB02707	-
DB02709	Resveratrol
DB02710	-
DB02711	-
DB02712	Sorbinil
DB02713	-
DB02714	-
DB02715	-
DB02716	-
DB02717	-
DB02719	-
DB02720	-
DB02721	-
DB02722	-
